video_id,time,distance
adzf.mp4,18,1.0
adzf.mp4,20,1.0
adzf.mp4,22,1.0
adzf.mp4,24,1.0
adzf.mp4,26,1.0
adzf.mp4,28,1.0
adzf.mp4,30,1.0
adzf.mp4,32,1.0
adzf.mp4,34,1.0
adzf.mp4,36,1.0
adzf.mp4,38,1.0
adzf.mp4,40,1.0
adzf.mp4,42,1.0
adzf.mp4,44,1.0
adzf.mp4,46,1.0
adzf.mp4,48,1.0
adzf.mp4,50,1.0
adzf.mp4,52,1.0
adzf.mp4,54,1.0
adzf.mp4,56,1.0
adzf.mp4,58,1.0
aeai.mp4,28,9.0
aeai.mp4,30,10.0
aeai.mp4,32,13.0
aeai.mp4,34,14.0
aeai.mp4,48,10.0
aeai.mp4,50,10.0
aeai.mp4,52,11.0
aeai.mp4,54,12.0
aeai.mp4,56,14.0
aeai.mp4,58,15.0
aeea.avi,0,6.5
aeea.avi,2,6.5
aeea.avi,4,6.5
aeea.avi,6,6.5
aeea.avi,8,6.5
aeea.avi,10,6.5
aeea.avi,12,6.5
aeea.avi,14,6.5
aena.mp4,0,8.0
aena.mp4,2,9.0
aena.mp4,4,9.0
aend.avi,2,1.5
aend.avi,4,2.5
aend.avi,6,2.5
aerw.avi,1,4.5
aeus.mp4,0,10.0
afwa.mp4,0,9.0
afwa.mp4,2,8.0
afwa.mp4,4,7.0
afxf.mp4,0,6.0
afxf.mp4,2,7.0
aggz.mp4,0,7.0
aggz.mp4,2,7.0
agvj.mp4,12,7.0
agvj.mp4,14,6.0
agvj.mp4,16,6.0
agvj.mp4,18,6.0
agvj.mp4,20,6.0
agvj.mp4,22,6.0
agvj.mp4,24,6.0
agvj.mp4,26,6.0
agvj.mp4,28,6.0
agvj.mp4,30,6.0
agvj.mp4,32,6.0
agvj.mp4,34,6.0
agvj.mp4,36,6.0
agvj.mp4,38,6.0
agvj.mp4,40,6.0
agvj.mp4,42,6.0
agvj.mp4,44,6.0
agvj.mp4,46,6.0
agvj.mp4,48,6.0
agvj.mp4,50,6.0
agvj.mp4,52,6.0
agvj.mp4,54,6.0
agvj.mp4,56,6.0
agvj.mp4,58,6.0
ahvh.mp4,0,9.0
ahvh.mp4,2,9.0
ahvh.mp4,4,9.0
ahvh.mp4,6,10.0
ahvh.mp4,8,10.0
ahvh.mp4,10,10.0
ahvh.mp4,12,10.0
ahvh.mp4,14,10.0
ahvh.mp4,16,10.0
ahvh.mp4,18,10.0
ahvh.mp4,20,10.0
ahvh.mp4,22,11.0
ahvh.mp4,24,11.0
ahvh.mp4,26,12.0
ahvh.mp4,28,12.0
ahvh.mp4,30,12.0
ahvh.mp4,32,12.0
ahvh.mp4,34,12.0
ahvh.mp4,36,13.0
ahvh.mp4,38,13.0
ahvh.mp4,40,13.0
ahvh.mp4,42,13.0
ahvh.mp4,44,13.0
ahvh.mp4,46,13.0
ahvh.mp4,48,13.0
ahvh.mp4,50,13.0
ahvh.mp4,52,13.0
ahvh.mp4,54,13.0
ahvh.mp4,56,13.0
ahvh.mp4,58,13.0
ahww.avi,0,3.5
aihx.mp4,0,1.0
aihx.mp4,2,1.0
aihx.mp4,4,2.0
aiju.avi,0,3.5
aioa.mp4,0,5.0
aioa.mp4,4,4.0
aitl.mp4,0,3.0
aiwa.mp4,0,5.0
ajla.mp4,0,5.0
ajla.mp4,2,5.0
ajla.mp4,4,5.0
ajxx.avi,1,5.5
ajxx.avi,3,5.5
ajxx.avi,5,5.5
ajxx.avi,7,5.5
ajxx.avi,9,5.5
ajxx.avi,11,5.5
ajxx.avi,13,5.5
ajxx.avi,15,5.5
akan.mp4,0,10.0
akan.mp4,10,10.0
akqh.mp4,0,12.0
alaa.mp4,0,4.0
alaa.mp4,2,4.0
alaa.mp4,4,4.0
alaa.mp4,6,4.0
alaa.mp4,8,4.0
alaa.mp4,10,3.0
alaa.mp4,12,3.0
alaa.mp4,14,3.0
alaa.mp4,16,3.0
alaa.mp4,18,3.0
alaa.mp4,20,3.0
alaa.mp4,22,3.0
alaa.mp4,24,3.0
alaa.mp4,26,3.0
alaa.mp4,28,3.0
alaa.mp4,30,3.0
alaa.mp4,32,3.0
alaa.mp4,34,3.0
alaa.mp4,36,3.0
alaa.mp4,38,3.0
alaa.mp4,40,3.0
alaa.mp4,42,3.0
alaa.mp4,44,3.0
alaa.mp4,46,3.0
alaa.mp4,48,3.0
alaa.mp4,50,3.0
alaa.mp4,52,3.0
alaa.mp4,54,3.0
alaa.mp4,56,3.0
alaa.mp4,58,3.0
aloq.mp4,0,5.0
aloq.mp4,10,7.0
aloq.mp4,20,15.0
aloq.mp4,30,15.0
aloq.mp4,40,15.0
aloq.mp4,50,16.0
alwg.avi,0,2.5
alwg.avi,2,2.5
alwg.avi,4,2.5
alwg.avi,6,2.5
alwg.avi,8,2.5
alwg.avi,10,1.5
alwg.avi,12,1.5
alwg.avi,14,0.5
amfi.mp4,40,9.0
amfi.mp4,50,6.0
amnj.mp4,0,4.0
amnv.avi,0,6.5
amnv.avi,2,5.5
amnv.avi,4,5.5
amnv.avi,6,5.5
amnv.avi,8,5.5
amnv.avi,10,5.5
amwt.avi,0,4.5
amwt.avi,2,4.5
amwt.avi,4,4.5
amwt.avi,6,4.5
amwt.avi,8,4.5
amwt.avi,10,3.5
amwt.avi,12,3.5
amwt.avi,14,3.5
amwt.avi,16,3.5
amwt.avi,18,3.5
amwt.avi,20,3.5
amwt.avi,22,3.5
amwt.avi,24,3.5
amwt.avi,26,3.5
amwt.avi,28,3.5
amwt.avi,30,3.5
amwt.avi,32,3.5
amwt.avi,34,2.5
amwt.avi,36,2.5
amwt.avi,38,2.5
amwt.avi,40,2.5
amwt.avi,42,2.5
amwt.avi,44,2.5
amwt.avi,46,2.5
amwt.avi,48,2.5
amwt.avi,50,2.5
amwt.avi,60,7.5
amya.mp4,0,14.0
amya.mp4,10,14.0
amya.mp4,30,14.0
anpd.avi,0,4.5
anpd.avi,2,4.5
anpd.avi,4,4.5
anpd.avi,6,4.5
anpd.avi,8,4.5
anpd.avi,10,4.5
anpd.avi,12,4.5
anpd.avi,14,4.5
anpd.avi,16,3.5
anpd.avi,18,3.5
anwz.mp4,10,12.0
anwz.mp4,20,12.0
anwz.mp4,30,12.0
anwz.mp4,40,12.0
anwz.mp4,50,12.0
aogc.mp4,6,10.0
aogc.mp4,8,12.0
aogc.mp4,10,14.0
aogc.mp4,12,15.0
aogc.mp4,14,16.0
aogc.mp4,16,16.0
aogc.mp4,18,17.0
aopg.mp4,0,20.0
apgq.mp4,0,1.0
apgq.mp4,2,1.0
apgq.mp4,4,1.0
apob.mp4,0,5.0
apob.mp4,10,5.0
apob.mp4,20,6.0
apob.mp4,30,6.0
apob.mp4,40,6.0
apob.mp4,50,6.0
aprj.mp4,0,3.0
aprj.mp4,2,4.0
aprj.mp4,4,5.0
aprj.mp4,6,6.0
aprj.mp4,8,7.0
aprj.mp4,10,8.0
aprj.mp4,12,9.0
aprj.mp4,14,10.0
aprj.mp4,16,11.0
aprj.mp4,18,12.0
aprj.mp4,20,13.0
aqda.mp4,10,10.0
aqda.mp4,12,10.0
aqda.mp4,14,10.0
aqdc.mp4,0,4.0
aqdc.mp4,2,3.0
aqdc.mp4,4,2.0
aqdc.mp4,6,1.0
aqdc.mp4,8,1.0
aqhq.mp4,2,9.0
aqhq.mp4,4,7.0
aqhq.mp4,6,6.0
aqhq.mp4,8,5.0
aqhq.mp4,10,3.0
aqhq.mp4,12,1.0
aqiu.mp4,20,20.0
aqiu.mp4,30,20.0
aqnm.mp4,0,9.0
aqnm.mp4,2,3.0
aqqh.mp4,0,2.0
aqqh.mp4,10,4.0
aqte.avi,0,5.5
aqte.avi,2,5.5
aqte.avi,4,5.5
aqte.avi,6,5.5
aqte.avi,8,5.5
aqte.avi,10,6.5
aqte.avi,12,6.5
aqte.avi,14,7.5
aqte.avi,16,9.0
aqte.avi,18,9.0
aqte.avi,20,9.0
aqte.avi,22,9.0
aqte.avi,24,9.0
aqte.avi,26,11.0
aqte.avi,28,13.5
aqte.avi,30,13.5
aqte.avi,32,13.5
aqte.avi,34,13.5
aqte.avi,36,13.5
arfh.mp4,0,10.0
arfh.mp4,2,10.0
arfh.mp4,4,11.0
arfh.mp4,6,11.0
arfh.mp4,8,11.0
arfh.mp4,10,11.0
arfh.mp4,12,11.0
arfh.mp4,14,11.0
arfh.mp4,16,11.0
arfh.mp4,18,11.0
arfh.mp4,20,11.0
arfh.mp4,22,11.0
arfh.mp4,24,11.0
arfh.mp4,26,11.0
arfh.mp4,28,11.0
arfh.mp4,30,12.0
arfh.mp4,32,12.0
arfh.mp4,34,12.0
arfh.mp4,36,12.0
arfh.mp4,38,12.0
arfh.mp4,40,12.0
arfh.mp4,42,12.0
arfh.mp4,44,12.0
arfh.mp4,46,12.0
arfh.mp4,48,12.0
arfh.mp4,50,12.0
arfh.mp4,52,12.0
arfh.mp4,54,12.0
arfh.mp4,56,12.0
arfh.mp4,58,12.0
arha.mp4,0,5.0
arha.mp4,10,5.0
arha.mp4,20,5.0
arha.mp4,30,5.0
arha.mp4,40,6.0
arwu.mp4,0,3.0
arwu.mp4,2,3.0
arwu.mp4,4,3.0
arwu.mp4,6,3.0
arwu.mp4,8,3.0
arwu.mp4,10,3.0
arwu.mp4,12,3.0
arwu.mp4,14,3.0
arwu.mp4,16,3.0
arwu.mp4,18,3.0
arwu.mp4,20,4.0
arwu.mp4,22,4.0
arwu.mp4,24,5.0
arwu.mp4,26,6.0
arwu.mp4,28,6.0
arwu.mp4,30,7.0
arwu.mp4,32,7.0
arwu.mp4,34,8.0
arwu.mp4,36,8.0
arwu.mp4,38,8.0
arwu.mp4,40,8.0
arwu.mp4,42,8.0
arwu.mp4,44,8.0
arwu.mp4,46,8.0
arwu.mp4,48,8.0
arwu.mp4,50,8.0
arwu.mp4,52,8.0
arwu.mp4,54,8.0
arwu.mp4,56,8.0
arwu.mp4,58,8.0
asbw.avi,16,5.5
asbw.avi,18,5.5
asbw.avi,20,4.5
asbw.avi,22,4.5
asbw.avi,24,4.5
asvn.mp4,0,4.0
asvn.mp4,10,11.0
atgf.mp4,0,4.0
attw.avi,0,2.5
attw.avi,2,2.5
attw.avi,4,2.5
attw.avi,6,2.5
attw.avi,8,2.5
attw.avi,10,2.5
attw.avi,12,1.5
attw.avi,14,1.5
attw.avi,16,1.5
attw.avi,18,1.5
attw.avi,20,0.5
auem.avi,0,9.0
auem.avi,2,9.0
auem.avi,4,9.0
auem.avi,6,9.0
auem.avi,8,9.0
auem.avi,10,9.0
auem.avi,12,9.0
auem.avi,14,11.0
aulj.mp4,0,13.0
auno.mp4,0,14.0
auuv.mp4,0,8.0
auxd.mp4,0,1.0
auxd.mp4,12,5.0
auxd.mp4,56,17.0
auxd.mp4,58,18.0
auxd.mp4,60,20.0
avhe.mp4,0,8.0
avtv.avi,2,7.5
avtv.avi,4,7.5
avtv.avi,6,7.5
avtv.avi,8,7.5
avtv.avi,10,7.5
avtv.avi,12,7.5
avtv.avi,14,7.5
avwb.mp4,0,12.0
avys.mp4,0,1.0
avys.mp4,2,1.0
avys.mp4,4,1.0
avys.mp4,6,3.0
avzj.avi,1,6.5
awbm.avi,0,7.5
awbm.avi,2,7.5
awbm.avi,4,7.5
awbm.avi,6,7.5
awbm.avi,8,7.5
awbm.avi,10,7.5
awbm.avi,12,7.5
awbm.avi,14,7.5
awbm.avi,16,7.5
awbm.avi,18,7.5
awbm.avi,20,7.5
awbm.avi,22,7.5
awjf.avi,0,2.5
awjf.avi,2,2.5
awjf.avi,4,2.5
awrk.mp4,0,3.0
awrk.mp4,2,4.0
awrk.mp4,4,5.0
awrk.mp4,6,6.0
awrk.mp4,8,7.0
awrk.mp4,10,8.0
awrk.mp4,12,9.0
awrk.mp4,14,10.0
awrk.mp4,16,10.0
axki.avi,0,3.5
axki.avi,1,6.5
axki.avi,2,3.5
axki.avi,3,6.5
axki.avi,4,4.5
axki.avi,5,7.5
axki.avi,6,5.5
axki.avi,7,9.0
axki.avi,8,5.5
axki.avi,9,11.0
axki.avi,10,6.5
axki.avi,11,11.0
axki.avi,12,7.5
axki.avi,13,11.0
axki.avi,14,7.5
axki.avi,15,11.0
axyv.mp4,10,8.0
aymx.mp4,0,1.0
aymx.mp4,2,1.0
aysb.mp4,20,6.0
aysb.mp4,30,6.0
aysb.mp4,40,6.0
aysb.mp4,50,12.0
ayti.mp4,0,5.0
ayti.mp4,2,5.0
ayti.mp4,4,5.0
ayti.mp4,6,5.0
ayti.mp4,8,5.0
ayti.mp4,10,5.0
ayti.mp4,12,5.0
ayti.mp4,14,5.0
ayti.mp4,16,5.0
ayti.mp4,18,5.0
ayti.mp4,20,5.0
ayti.mp4,22,5.0
ayti.mp4,24,5.0
ayti.mp4,26,5.0
ayti.mp4,28,5.0
ayti.mp4,30,4.0
ayti.mp4,32,4.0
ayti.mp4,34,4.0
ayti.mp4,36,4.0
ayti.mp4,38,4.0
ayti.mp4,40,4.0
ayti.mp4,42,4.0
ayti.mp4,44,4.0
ayti.mp4,46,4.0
ayti.mp4,48,4.0
ayti.mp4,50,4.0
ayti.mp4,52,4.0
ayti.mp4,54,4.0
ayti.mp4,56,4.0
ayti.mp4,58,4.0
ayul.mp4,0,11.0
ayul.mp4,10,10.0
ayye.mp4,6,12.0
ayye.mp4,8,12.0
ayye.mp4,10,12.0
ayye.mp4,12,12.0
ayye.mp4,40,12.0
ayye.mp4,44,16.0
ayye.mp4,54,17.0
ayye.mp4,56,17.0
ayye.mp4,58,17.0
azcu.mp4,0,5.0
baea.mp4,0,5.0
bbrl.mp4,0,6.0
bbrl.mp4,2,5.0
bbrl.mp4,4,5.0
bbrl.mp4,6,5.0
bbrl.mp4,8,5.0
bbrl.mp4,10,5.0
bbrl.mp4,12,5.0
bbrl.mp4,14,5.0
bbrl.mp4,16,5.0
bbrl.mp4,18,5.0
bbrl.mp4,20,5.0
bbrl.mp4,22,5.0
bbrl.mp4,24,5.0
bbrl.mp4,26,5.0
bbrl.mp4,28,5.0
bbrl.mp4,30,5.0
bbrl.mp4,32,5.0
bbrl.mp4,34,5.0
bbrl.mp4,36,5.0
bbrl.mp4,38,5.0
bbrl.mp4,40,5.0
bbrl.mp4,42,5.0
bbrl.mp4,44,5.0
bbrl.mp4,46,5.0
bbrl.mp4,48,6.0
bbrl.mp4,50,7.0
bbrl.mp4,52,7.0
bbrl.mp4,54,7.0
bbrl.mp4,56,7.0
bbrl.mp4,58,7.0
bbzk.mp4,0,11.0
bbzk.mp4,2,11.0
bbzk.mp4,4,11.0
bbzk.mp4,6,10.0
bbzk.mp4,8,10.0
bbzk.mp4,10,10.0
bbzk.mp4,12,10.0
bbzk.mp4,14,10.0
bbzk.mp4,16,10.0
bbzk.mp4,18,12.0
bbzk.mp4,20,12.0
bcaw.mp4,0,5.0
bcaw.mp4,2,6.0
bcaw.mp4,4,7.0
bcaw.mp4,6,9.0
bcaw.mp4,8,10.0
bcaw.mp4,10,11.0
bcaw.mp4,12,12.0
bcaw.mp4,14,13.0
bcaw.mp4,16,13.0
bcaw.mp4,18,15.0
bcaw.mp4,20,16.0
bcaw.mp4,22,16.0
bcaw.mp4,24,16.0
bcaw.mp4,26,16.0
bcaw.mp4,28,17.0
bcaw.mp4,30,17.0
bcaw.mp4,32,17.0
bcaw.mp4,36,17.0
bcaw.mp4,38,20.0
bcaw.mp4,40,20.0
bcaw.mp4,42,20.0
bcaw.mp4,44,20.0
bcaw.mp4,46,20.0
bcaw.mp4,48,20.0
bcaw.mp4,50,20.0
bcaw.mp4,52,20.0
bcdc.mp4,0,3.0
bcin.avi,0,4.5
bcin.avi,2,4.5
bcin.avi,4,4.5
bcin.avi,6,4.5
bcin.avi,8,4.5
bcin.avi,10,4.5
bcin.avi,12,4.5
bcin.avi,14,4.5
bcln.mp4,0,2.0
bcln.mp4,10,3.0
bcln.mp4,20,1.0
bdzo.avi,0,6.5
bdzo.avi,2,6.5
bdzo.avi,4,6.5
bdzo.avi,12,5.5
bdzo.avi,14,5.5
bdzo.avi,16,5.5
bdzo.avi,32,5.5
bdzo.avi,34,5.5
bdzo.avi,36,5.5
bdzo.avi,38,5.5
bebd.mp4,0,5.0
bebd.mp4,2,5.0
bebd.mp4,4,5.0
bein.mp4,0,7.0
bein.mp4,2,8.0
bein.mp4,4,9.0
bein.mp4,6,9.0
bein.mp4,8,9.0
bein.mp4,10,9.0
bein.mp4,12,9.0
bein.mp4,14,9.0
bein.mp4,16,9.0
bein.mp4,18,9.0
bein.mp4,20,9.0
bein.mp4,22,9.0
bein.mp4,24,9.0
bein.mp4,26,9.0
bein.mp4,28,9.0
bein.mp4,30,9.0
bein.mp4,32,9.0
bein.mp4,34,9.0
berx.avi,1,5.5
berx.avi,3,5.5
beyy.mp4,0,5.0
bfau.mp4,0,4.0
bfbl.avi,0,5.5
bfbn.avi,1,4.5
bfbn.avi,3,4.5
bfbn.avi,5,4.5
bfbn.avi,7,4.5
bfbn.avi,9,4.5
bfbn.avi,11,4.5
bfbn.avi,13,4.5
bfbn.avi,15,4.5
bfcj.mp4,40,17.0
bfcj.mp4,50,17.0
bfdz.avi,3,2.5
bfhp.avi,11,2.5
bfhp.avi,13,3.5
bfhp.avi,15,3.5
bfhp.avi,17,3.5
bfhp.avi,19,3.5
bfhp.avi,21,3.5
bfhp.avi,23,3.5
bfhp.avi,25,2.5
bfhp.avi,27,2.5
bfhp.avi,60,2.5
bfjm.mp4,0,6.0
bfln.mp4,50,6.0
bfoh.mp4,0,4.0
bfoh.mp4,2,5.0
bfoh.mp4,4,6.0
bfoh.mp4,6,6.0
bfoh.mp4,8,6.0
bfoh.mp4,10,6.0
bfoh.mp4,12,6.0
bfoh.mp4,14,6.0
bfoh.mp4,16,7.0
bfoh.mp4,18,8.0
bfoh.mp4,20,8.0
bfoh.mp4,22,9.0
bfoh.mp4,24,10.0
bfoh.mp4,26,10.0
bfoh.mp4,28,10.0
bfoh.mp4,30,10.0
bfoh.mp4,32,10.0
bfoh.mp4,34,10.0
bfoh.mp4,36,10.0
bfoh.mp4,38,10.0
bfoh.mp4,40,10.0
bfoh.mp4,42,10.0
bfoh.mp4,44,10.0
bfoh.mp4,46,10.0
bfoh.mp4,48,10.0
bfoh.mp4,50,10.0
bfoh.mp4,52,10.0
bfoh.mp4,54,10.0
bfoh.mp4,56,10.0
bfoh.mp4,58,10.0
bfyv.mp4,30,25.0
bfyv.mp4,40,25.0
bglr.mp4,0,2.0
bglr.mp4,2,4.0
bglr.mp4,4,6.0
bglr.mp4,6,7.0
bglr.mp4,8,9.0
bglr.mp4,10,11.0
bglr.mp4,12,13.0
bglr.mp4,14,15.0
bglr.mp4,16,17.0
bglr.mp4,18,20.0
bhdy.avi,0,5.5
bhdy.avi,2,5.5
bhdy.avi,4,5.5
bhdy.avi,6,5.5
bhdy.avi,8,5.5
bhdy.avi,10,5.5
bhdy.avi,12,5.5
bhdy.avi,24,5.5
bhdy.avi,26,5.5
bhdy.avi,28,5.5
bhdy.avi,30,5.5
bhgi.avi,0,0.5
bhgi.avi,2,0.5
bhgi.avi,4,0.5
bhgi.avi,6,0.5
bhgi.avi,12,4.5
bhgi.avi,14,5.5
bhgi.avi,16,5.5
bhgi.avi,18,7.5
bhgi.avi,20,9.0
biff.mp4,0,4.0
biff.mp4,2,4.0
biff.mp4,4,4.0
biff.mp4,6,3.0
biic.avi,10,4.5
biic.avi,12,4.5
biic.avi,14,4.5
birb.mp4,10,14.0
birb.mp4,20,14.0
birb.mp4,30,14.0
birb.mp4,40,14.0
birb.mp4,50,14.0
bito.mp4,0,12.0
bito.mp4,2,12.0
bito.mp4,4,13.0
bito.mp4,6,14.0
biwa.mp4,0,4.0
biwa.mp4,10,4.0
biwa.mp4,20,5.0
biwa.mp4,30,5.0
bjbd.mp4,40,15.0
bjbr.mp4,2,8.0
bjbr.mp4,4,8.0
bjbr.mp4,8,16.0
bjbr.mp4,10,15.0
bjbr.mp4,12,14.0
bjbr.mp4,14,13.0
bjbr.mp4,16,13.0
bjbr.mp4,18,12.0
bjbr.mp4,20,11.0
bjbr.mp4,22,11.0
bjbr.mp4,24,11.0
bjbr.mp4,26,11.0
bjbr.mp4,28,11.0
bjbr.mp4,30,8.0
bjbr.mp4,32,8.0
bjbr.mp4,34,7.0
bjbr.mp4,36,7.0
bjng.mp4,0,6.0
bjng.mp4,10,6.0
bjng.mp4,20,6.0
bjng.mp4,30,6.0
bjng.mp4,40,6.0
bjng.mp4,50,6.0
bjvi.mp4,20,10.0
bjvi.mp4,30,10.0
bjvi.mp4,40,10.0
bjvi.mp4,50,10.0
bjwf.mp4,0,3.0
bjwf.mp4,10,3.0
bjwf.mp4,20,3.0
bjwf.mp4,30,3.0
bjwf.mp4,40,5.0
bjwf.mp4,50,5.0
bkpv.mp4,0,9.0
bkpv.mp4,2,9.0
bkpv.mp4,4,9.0
bkpv.mp4,6,9.0
bkpv.mp4,8,9.0
bkpv.mp4,10,9.0
bkpv.mp4,12,9.0
bkpv.mp4,14,9.0
bkpv.mp4,16,9.0
bkpv.mp4,18,9.0
bkpv.mp4,20,9.0
bkpv.mp4,22,9.0
bkpv.mp4,24,9.0
bkpv.mp4,26,9.0
bkpv.mp4,28,9.0
bkpv.mp4,30,9.0
bkpv.mp4,32,9.0
bkpv.mp4,34,9.0
bkzy.avi,6,13.5
bkzy.avi,8,13.5
bkzy.avi,10,11.0
bkzy.avi,12,11.0
bkzy.avi,14,11.0
bkzy.avi,16,11.0
bkzy.avi,18,11.0
bkzy.avi,20,11.0
bkzy.avi,22,11.0
bkzy.avi,24,11.0
bliy.mp4,0,5.0
bliy.mp4,10,5.0
bliy.mp4,20,5.0
bliy.mp4,30,5.0
bliy.mp4,40,5.0
bliy.mp4,50,5.0
blll.mp4,0,1.0
blll.mp4,2,1.0
blll.mp4,4,2.0
blll.mp4,6,4.0
blll.mp4,8,5.0
blll.mp4,10,5.0
blll.mp4,12,7.0
blll.mp4,14,7.0
blll.mp4,16,7.0
blll.mp4,18,7.0
blll.mp4,20,7.0
blll.mp4,22,6.0
blll.mp4,24,6.0
blll.mp4,26,6.0
blll.mp4,28,6.0
blll.mp4,30,5.0
blll.mp4,32,5.0
blll.mp4,34,5.0
blll.mp4,36,5.0
blll.mp4,38,5.0
blll.mp4,40,6.0
blll.mp4,42,6.0
blll.mp4,44,6.0
blll.mp4,46,6.0
blll.mp4,48,7.0
blll.mp4,50,8.0
blll.mp4,52,9.0
blll.mp4,54,9.0
blll.mp4,56,9.0
blll.mp4,58,9.0
blpm.mp4,0,1.0
blpm.mp4,2,1.0
blpm.mp4,4,1.0
blpm.mp4,6,2.0
blpm.mp4,12,2.0
blpm.mp4,14,3.0
blpm.mp4,16,3.0
blpm.mp4,18,3.0
blpm.mp4,20,3.0
blpm.mp4,22,4.0
blpm.mp4,24,4.0
blpm.mp4,26,4.0
blpm.mp4,28,4.0
blpm.mp4,30,3.0
blpm.mp4,32,3.0
blpm.mp4,34,2.0
blpm.mp4,36,2.0
blpm.mp4,38,2.0
blpm.mp4,40,2.0
blpm.mp4,46,4.0
blpm.mp4,48,5.0
blpm.mp4,50,6.0
blpm.mp4,52,6.0
blpm.mp4,54,6.0
blpm.mp4,56,7.0
blpm.mp4,58,7.0
blui.mp4,0,8.0
bmxf.avi,0,7.5
bmxf.avi,2,7.5
bmxf.avi,4,7.5
bmxf.avi,6,7.5
bmxf.avi,8,7.5
bmxf.avi,10,7.5
bmxf.avi,12,7.5
bnow.mp4,0,10.0
bnow.mp4,10,10.0
bolh.avi,0,6.5
boow.mp4,0,4.0
boow.mp4,2,5.0
boow.mp4,4,6.0
boow.mp4,6,7.0
boqu.mp4,0,3.0
bouq.avi,0,7.5
bouq.avi,2,7.5
bouq.avi,4,7.5
bowo.mp4,0,3.0
bowo.mp4,10,6.0
bowo.mp4,20,9.0
bpzz.mp4,0,7.0
bpzz.mp4,2,7.0
bpzz.mp4,4,7.0
bqeg.mp4,0,5.0
bqeg.mp4,2,5.0
bqeg.mp4,4,5.0
bqeg.mp4,6,5.0
bqeg.mp4,8,5.0
bqeg.mp4,10,5.0
bqeg.mp4,12,5.0
bqkw.avi,0,4.5
bqkw.avi,2,4.5
bqkw.avi,4,4.5
bqkw.avi,6,4.5
bqmt.mp4,0,2.0
bqsu.mp4,0,8.0
brbn.mp4,0,5.0
brok.avi,0,2.5
brok.avi,2,2.5
brok.avi,4,2.5
brok.avi,6,2.5
brok.avi,8,2.5
brok.avi,10,2.5
brok.avi,12,2.5
brok.avi,14,2.5
brry.mp4,0,4.0
brry.mp4,2,3.0
brry.mp4,4,3.0
brry.mp4,6,3.0
brry.mp4,8,3.0
brry.mp4,10,2.0
brry.mp4,12,2.0
brry.mp4,14,2.0
brry.mp4,16,1.0
brry.mp4,18,1.0
brry.mp4,20,1.0
brry.mp4,22,1.0
brry.mp4,24,1.0
brry.mp4,26,1.0
brry.mp4,28,1.0
brry.mp4,30,1.0
brry.mp4,32,1.0
brry.mp4,34,1.0
brry.mp4,36,1.0
